Date,Open,High,Low,Close,Volume,Adj Close
2011-07-13,121.55,123.06,121.00,121.32,2604600,116.72894
2011-07-12,120.62,122.55,120.30,120.93,1874500,116.3537
2011-07-11,122.72,123.32,120.63,121.27,2274800,116.68083
2011-07-08,124.32,125.47,123.84,125.13,2029300,120.39476
2011-07-07,125.29,126.64,125.18,126.38,2203200,121.59745
2011-07-06,123.13,124.03,122.18,123.71,1910900,119.0285
2011-07-05,123.24,125.15,123.14,124.49,1614700,119.77898
2011-07-01,122.94,123.89,121.63,123.74,1524200,119.05736
2011-06-30,121.79,123.78,121.51,123.39,2504300,118.7206
2011-06-29,120.32,122.43,119.90,121.09,2731400,116.50764
2011-06-28,116.82,119.85,116.81,119.79,2417600,115.25684
2011-06-27,115.07,116.68,115.07,116.24,1711400,111.84118
2011-06-24,117.37,118.03,115.61,115.98,3082300,111.59102
2011-06-23,116.43,117.60,115.27,117.41,3659500,112.9669
2011-06-22,118.47,120.17,118.20,118.30,2124900,113.82323
2011-06-21,117.71,119.65,117.52,119.10,2192800,114.59295
2011-06-20,116.84,117.68,116.12,116.80,2615100,112.37999
2011-06-17,118.07,118.46,116.33,117.16,3659800,112.72636
2011-06-16,117.18,117.96,115.30,117.00,2852500,112.57242
2011-06-15,117.38,118.95,115.32,116.14,2873300,111.74496
2011-06-14,117.46,118.98,117.42,118.30,2137100,113.82323
2011-06-13,117.88,118.49,114.94,116.15,2521800,111.75459
2011-06-10,119.24,119.58,117.56,117.75,2704600,113.29404
2011-06-09,120.06,120.91,119.19,120.29,2146200,115.73792
2011-06-08,118.22,121.68,118.22,119.49,3536100,114.96819
2011-06-07,118.87,120.08,117.14,117.90,3570500,113.43836
2011-06-06,119.10,120.10,117.00,117.17,2582400,112.73598
2011-06-03,119.09,120.44,117.95,119.44,4223600,114.92008
2011-06-02,120.88,121.99,119.32,120.64,2231000,116.07467
2011-06-01,123.98,125.44,120.68,121.02,2802400,116.44029
2011-05-31,124.64,125.08,122.55,124.60,2130900,119.88481
2011-05-27,124.59,125.19,122.17,123.25,2207900,118.5859
2011-05-26,123.33,124.31,121.89,123.91,2450900,119.22093
2011-05-25,121.50,124.40,121.34,123.93,2267100,119.24017
2011-05-24,122.35,124.13,121.56,121.98,2695600,117.36397
2011-05-23,120.53,122.15,119.82,121.06,2384100,116.47878
2011-05-20,122.38,124.00,120.56,123.00,3036200,118.34537
2011-05-19,124.00,124.52,121.66,122.85,2151600,118.20104
2011-05-18,122.07,124.25,121.29,123.29,2564900,118.62439
2011-05-17,121.42,121.68,118.83,121.43,3836200,116.83478
2011-05-16,123.48,125.15,121.71,122.27,3015700,117.64298
2011-05-13,124.24,125.42,121.60,124.25,2920500,119.54806
2011-05-12,123.04,124.34,121.35,123.42,3078600,118.74947
2011-05-11,127.44,127.44,122.79,123.42,2937800,118.74947
2011-05-10,128.22,128.75999,126.12,127.95,2475200,123.10804
2011-05-09,124.95,127.91,124.95,127.33,2454500,122.51151
2011-05-06,124.61,127.83,122.63,124.21,3374700,119.50957
2011-05-05,124.69,125.68,121.61,122.84,4563700,118.19141
2011-05-04,129.00999,129.00999,125.43,126.61,3114200,121.81876
2011-05-03,130.89,131.17,127.11,129.14999,2929700,124.26263
2011-05-02,133.66,133.67,130.22,130.94,2480400,125.98489
2011-04-29,130.22,134.13,130.17,133.37,3845100,128.32294
2011-04-28,128.72,131.24001,128.00,130.00,3815700,125.08047
2011-04-27,126.40,127.21,124.31,126.92,3189100,122.11702
2011-04-26,122.99,126.23,122.96,126.20,3300000,121.42426
2011-04-25,123.39,123.89,122.07,122.60,2449800,117.9605
2011-04-21,124.34,124.34,122.22,123.32,2185600,118.65325
2011-04-20,124.00,124.69,123.32,123.91,2539400,119.22093
2011-04-19,120.96,122.29,120.72,121.89,1860100,117.27737
2011-04-18,120.48,121.46,119.30,120.93,2054000,116.20937
2011-04-15,122.39,122.82,121.51,122.40,2944200,117.62199
2011-04-14,121.79,123.01,120.84,122.41,2330100,117.6316
2011-04-13,123.68,124.50,121.55,122.26,2965200,117.48746
2011-04-12,124.90,125.10,121.55,122.40,4060400,117.62199
2011-04-11,130.00,130.00,125.66,126.25,3829400,121.3217
2011-04-08,130.07001,131.78,129.50999,130.16,3093800,125.07907
2011-04-07,129.58,130.24001,128.00999,128.78999,2127700,123.76254
2011-04-06,131.56,131.89999,129.03999,129.59,2313400,124.53132
2011-04-05,130.11,131.63,129.86,131.25,1958200,126.12652
2011-04-04,130.56,131.87,130.07001,130.30,2160600,125.21361
2011-04-01,131.50,132.33,129.64999,129.98,2595100,124.90609
2011-03-31,130.91,132.50,130.64,130.92,3219100,125.8094
2011-03-30,128.78999,131.61,127.82,130.42999,3667200,125.33852
2011-03-29,125.78,128.45,124.43,127.94,2580600,122.94573
2011-03-28,125.98,127.81,125.03,126.25,3037700,121.3217
2011-03-25,125.46,126.96,125.00,125.94,2293200,121.0238
2011-03-24,125.99,125.99,123.50,124.89,2504000,120.01479
2011-03-23,125.38,125.99,123.32,124.53,2642800,119.66884
2011-03-22,124.83,126.39,124.53,125.88,3756300,120.96614
2011-03-21,120.95,125.10,120.95,125.10,5063000,120.21659
2011-03-18,119.59,120.48,118.94,120.11,5228700,115.42138
2011-03-17,116.27,118.43,115.40,118.11,3269900,113.49945
2011-03-16,117.66,119.00,113.02,113.77,6644200,109.32887
2011-03-15,115.43,118.72,114.22,117.84,3091300,113.23999
2011-03-14,117.65,119.57,117.41,119.12,2538400,114.47003
2011-03-11,115.70,119.37,115.66,118.82,3107300,114.18174
2011-03-10,118.64,119.69,115.87,115.94,4554700,111.41416
2011-03-09,121.23,121.97,119.88,120.67,1876000,115.95952
2011-03-08,120.92,122.47,120.25,121.36,2083400,116.62259
2011-03-07,123.37,124.00,119.49,120.97,2830000,116.24781
2011-03-04,124.08,124.54,121.66,122.62,2808600,117.8334
2011-03-03,121.23,124.67,120.72,124.61,3270400,119.74572
2011-03-02,120.89,121.79,119.04,121.09,2180100,116.36312
2011-03-01,125.40,125.60,120.77,120.86,3131900,116.14211
2011-02-28,123.49,124.85,123.15,124.62,3129600,119.75533
2011-02-25,120.99,123.53,120.50,123.53,3397600,118.70788
2011-02-24,121.31,121.74,119.85,120.50,3288800,115.79616
2011-02-23,118.09,121.19,117.70,120.93,4524500,116.20937
2011-02-22,119.84,120.67,116.28,117.07,4934200,112.50005
2011-02-18,121.03,121.35,119.55,120.01,4280000,115.32529
2011-02-17,118.51,121.86,118.50,120.62,5672600,115.91148
2011-02-16,120.14,120.70,118.59,120.51,4358900,115.80577
2011-02-15,121.20,121.56,118.93,119.34,2941900,114.68143
2011-02-14,120.50,122.20,120.07,121.18,3325900,116.44962
2011-02-11,118.17,119.94,117.02,119.73,5808300,115.05622
2011-02-10,115.87,118.89,115.52,117.75,5626800,113.1535
2011-02-09,117.30,117.62,115.46,116.15,3064300,111.61597
2011-02-08,117.54,118.05,117.04,117.50,3093100,112.91327
2011-02-07,118.12,118.82,117.15,117.77,3766300,113.17272
2011-02-04,118.66,118.93,116.46,116.84,5507100,112.27903
2011-02-03,120.42,120.64,117.65,118.32,4846900,113.70126
2011-02-02,118.70,121.75,118.36,121.06,5444700,116.3343
2011-02-01,120.15,120.29,117.09,118.98,8829300,114.33549
2011-01-31,114.70,119.40,114.31,119.36,7182700,114.70066
2011-01-28,116.05,116.19,110.29,114.84,15891500,110.3571
2011-01-27,121.66,121.90,114.03,116.33,12839700,111.78894
2011-01-26,123.26,123.35,121.22,122.10,5431900,117.3337
2011-01-25,123.08,123.08,120.32,122.64,4035200,117.85262
2011-01-24,124.83,125.69,123.25,123.92,2693900,119.08265
2011-01-21,125.25,125.66,124.00,125.60,2222000,120.69707
2011-01-20,123.99,124.79,122.66,124.16,2075900,119.31329
2011-01-19,127.09,127.73,123.77,124.18,2649100,119.3325
2011-01-18,126.23,127.64,125.30,127.56,2570900,122.43641
2011-01-14,124.86,125.73,123.36,125.63,3199500,120.58393
2011-01-13,126.93,127.17,124.41,125.18,2750400,120.15201
2011-01-12,126.25,127.14,125.64,126.20,1837500,121.13103
2011-01-11,125.00,125.42,124.30,125.13,1857700,120.10402
2011-01-10,123.28,125.24,122.17,124.74,2031100,119.72968
2011-01-07,122.80,124.03,122.17,123.17,2035300,118.22274
2011-01-06,125.16,125.59,121.91,122.38,2178000,117.46447
2011-01-05,121.50,125.00,120.37,124.91,3059700,119.89286
2011-01-04,121.78,122.25,119.46,121.86,2816000,116.96536
2011-01-03,120.59,121.63,120.01,121.03,1893100,116.1687
2010-12-31,119.32,120.48,119.20,119.23,1299200,114.441
2010-12-30,119.83,120.80,119.10,119.92,1269100,115.10328
2010-12-29,118.79,119.77,118.36,119.60,1059100,114.79613
2010-12-28,118.43,118.73,118.05,118.46,897800,113.70193
2010-12-27,118.49,118.56,117.61,118.31,830000,113.55795
2010-12-23,118.01,118.59,117.53,118.48,1024100,113.72112
2010-12-22,118.13,118.53,117.33,118.22,1476900,113.47157
2010-12-21,117.37,118.82,117.37,118.16,1912600,113.41398
2010-12-20,116.37,117.12,115.81,117.07,1476200,112.36776
2010-12-17,115.89,116.50,115.61,116.45,2729800,111.77266
2010-12-16,116.46,117.50,115.76,116.67,2012200,111.98382
2010-12-15,115.34,116.92,115.15,116.02,2280500,111.35993
2010-12-14,117.25,117.49,115.72,116.25,1890500,111.5807
2010-12-13,115.90,117.56,115.49,116.80,2925400,112.1086
2010-12-10,114.87,115.08,113.85,114.92,1385000,110.30412
2010-12-09,114.17,114.70,113.11,114.49,2070600,109.89138
2010-12-08,116.14,116.36,112.66,113.60,3327600,109.03713
2010-12-07,117.17,117.98,115.83,116.32,3326300,111.64788
2010-12-06,115.04,116.50,114.68,116.42,2413400,111.74387
2010-12-03,114.37,115.34,113.83,115.11,1794300,110.48648
2010-12-02,111.62,114.62,111.50,114.38,2644600,109.7858
2010-12-01,109.84,111.68,109.67,111.26,3082100,106.79112
2010-11-30,107.20,108.70,106.93,107.64,2687400,103.31652
2010-11-29,106.75,108.95,105.97,108.42,2488200,104.06519
2010-11-26,106.84,108.04,106.07,107.19,846500,102.8846
2010-11-24,106.66,108.69,106.62,108.46,2282500,104.10358
2010-11-23,107.12,107.52,104.96,105.48,2376200,101.24329
2010-11-22,108.67,109.17,106.55,108.34,1704300,103.9884
2010-11-19,108.22,109.24,107.14,109.11,2782800,104.72748
2010-11-18,107.13,108.73,106.71,108.22,2320000,103.87323
2010-11-17,104.93,106.61,104.85,105.79,2652900,101.54083
2010-11-16,106.79,106.79,104.35,105.26,3666000,101.03212
2010-11-15,110.14,110.23,107.37,107.63,3843100,103.30692
2010-11-12,109.08,110.73,108.44,109.51,3515500,105.11141
2010-11-11,109.53,110.71,109.19,110.71,3002900,106.26321
2010-11-10,110.12,110.38,108.94,110.25,6686000,105.82169
2010-11-09,109.50,110.53,109.14,109.97,4656600,105.55294
2010-11-08,108.13,110.26,107.91,109.51,3518800,105.11141
2010-11-05,107.26,108.75,106.83,108.69,4445700,104.32435
2010-11-04,105.18,109.24,105.18,107.79,6979000,103.4605
2010-11-03,103.26,103.42,100.71,102.58,3494400,98.45976
2010-11-02,102.07,103.94,101.39,103.12,2361400,98.97807
2010-11-01,102.34,102.69,100.39,101.00,2134300,96.94323
2010-10-29,99.93,101.30,99.76,101.02,1970800,96.96242
2010-10-28,101.24,101.35,99.82,100.36,2139400,96.32893
2010-10-27,99.41,100.63,98.31,100.51,2738200,96.47291
2010-10-26,100.03,100.60,99.32,100.37,3311800,96.33853
2010-10-25,102.16,103.41,101.01,101.07,2762200,97.01041
2010-10-22,103.14,103.48,100.79,101.30,3507200,97.23118
2010-10-21,103.67,103.85,102.16,102.97,2656900,98.8341
2010-10-20,101.88,104.04,101.87,103.40,3175600,99.24683
2010-10-19,104.05,104.80,101.32,102.28,5056000,98.02784
2010-10-18,104.46,106.68,103.83,106.35,3787000,101.92863
2010-10-15,104.10,104.22,102.74,104.14,3884700,99.81052
2010-10-14,103.25,104.12,102.38,103.23,3154500,98.93835
2010-10-13,102.42,103.79,101.64,103.29,3091200,98.99585
2010-10-12,101.41,102.16,100.23,101.57,2522700,97.34736
2010-10-11,101.58,102.69,101.22,102.01,2114000,97.76907
2010-10-08,99.64,101.94,99.17,101.53,3150800,97.30902
2010-10-07,100.17,100.80,98.52,99.65,2894300,95.50718
2010-10-06,98.63,99.83,98.33,99.76,2611700,95.61261
2010-10-05,98.24,99.17,97.55,98.90,3418400,94.78836
2010-10-04,97.59,98.90,96.51,97.01,2779800,92.97694
2010-10-01,98.98,99.38,97.43,98.28,4554400,94.19414
2010-09-30,98.79,99.09,96.21,97.76,3196900,93.69576
2010-09-29,96.79,98.61,96.66,98.03,2627400,93.95453
2010-09-28,97.94,98.09,95.68,97.10,2455700,93.06319
2010-09-27,98.16,98.75,97.54,97.56,1929700,93.50407
2010-09-24,96.23,98.65,95.43,98.13,3463500,94.05037
2010-09-23,94.52,96.03,94.13,94.99,2651400,91.04091
2010-09-22,96.21,97.60,95.24,95.42,2122300,91.45303
2010-09-21,95.90,96.81,95.08,96.07,3200300,92.07601
2010-09-20,94.90,96.44,94.13,96.03,3076100,92.03767
2010-09-17,94.74,95.22,92.57,94.48,3904100,90.55212
2010-09-16,93.66,95.02,93.62,94.30,2328300,90.3796
2010-09-15,94.04,94.59,93.26,94.23,2820000,90.31252
2010-09-14,94.43,95.97,93.97,94.70,2887500,90.76297
2010-09-13,94.71,94.99,93.96,94.60,2514100,90.66713
2010-09-10,93.41,94.05,92.98,93.73,3502400,89.8333
2010-09-09,93.49,93.61,91.90,92.71,3243600,88.8557
2010-09-08,90.35,92.46,90.35,91.95,2846300,88.1273
2010-09-07,92.04,92.33,90.31,90.36,3988800,86.6034
2010-09-03,92.43,93.65,91.78,92.62,4539000,88.76945
2010-09-02,92.64,92.64,87.58,91.30,15580400,87.50433
2010-09-01,91.24,93.10,91.22,92.46,3450400,88.6161
2010-08-31,89.05,90.31,88.70,89.85,3940800,86.1146
2010-08-30,89.75,91.06,89.49,89.55,3309600,85.82708
2010-08-27,87.88,90.14,86.60,89.97,3787300,86.22961
2010-08-26,87.38,89.42,87.17,87.29,5175000,83.66103
2010-08-25,86.85,87.06,85.35,86.66,5612700,83.05723
2010-08-24,88.00,88.86,87.35,87.48,6400400,83.84313
2010-08-23,90.90,91.18,89.35,89.46,3645100,85.74081
2010-08-20,90.97,91.24,90.00,90.53,3396200,86.76633
2010-08-19,92.49,92.83,91.17,91.75,3400300,87.93562
2010-08-18,92.54,93.25,91.60,92.83,2690000,88.97072
2010-08-17,92.35,93.50,92.01,93.00,3294500,89.13364
2010-08-16,90.80,91.69,90.50,91.40,2661400,87.60017
2010-08-13,91.68,92.58,91.06,91.26,2733000,87.46599
2010-08-12,91.26,93.34,91.00,91.85,3960400,88.03146
2010-08-11,93.50,93.76,92.03,92.33,3971000,88.4915
2010-08-10,94.93,95.90,93.83,95.46,3559000,91.49137
2010-08-09,96.31,96.82,95.23,96.22,2377200,92.21978
2010-08-06,96.34,96.58,94.11,95.95,4642200,91.961
2010-08-05,97.10,97.85,96.20,97.55,3410600,93.49449
2010-08-04,98.15,98.67,96.52,97.76,4428600,93.69576
2010-08-03,98.18,98.62,97.13,98.02,3696800,93.94494
2010-08-02,97.04,98.80,96.67,98.47,4229200,94.37624
2010-07-30,94.07,96.26,93.80,95.58,4850300,91.60638
2010-07-29,94.79,96.19,94.49,95.40,5126900,91.43387
2010-07-28,94.49,95.42,93.61,94.37,3536600,90.44669
2010-07-27,96.07,96.45,93.91,94.92,5501400,90.97382
2010-07-26,94.46,95.60,93.50,95.50,8226500,91.52971
2010-07-23,89.22,93.43,89.07,92.79,29232100,88.93238
2010-07-22,88.73,90.12,87.80,89.28,7117500,85.5683
2010-07-21,87.45,88.85,87.00,87.45,10297400,83.81438
2010-07-20,84.46,88.62,84.46,88.28,4318100,84.60987
2010-07-19,83.91,85.81,83.50,85.59,5180200,81.88794
2010-07-16,85.67,85.67,82.38,82.75,5485200,79.17078
2010-07-15,86.87,87.16,84.29,86.13,5286200,82.40458
2010-07-14,86.41,87.23,85.62,86.83,2546500,83.07431
2010-07-13,86.40,87.34,85.90,86.65,4190800,82.90209
2010-07-12,86.75,86.75,84.20,85.07,6736800,81.39043
2010-07-09,87.40,88.02,86.74,87.88,2758200,84.07889
2010-07-08,88.27,88.27,86.28,87.40,3313100,83.61965
2010-07-07,83.48,87.05,83.44,87.05,4644200,83.28479
2010-07-06,84.59,84.71,82.17,82.89,4682000,79.30473
2010-07-02,84.04,84.74,82.32,82.85,2715000,79.26645
2010-07-01,83.76,85.11,81.94,83.70,5232500,80.07969
2010-06-30,84.69,85.85,83.85,84.19,4913600,80.5485
2010-06-29,85.96,86.13,84.00,84.51,4996900,80.85465
2010-06-28,90.34,90.34,87.63,87.71,3926700,83.91624
2010-06-25,90.67,90.88,88.55,89.92,5565900,86.03065
2010-06-24,91.73,92.62,89.38,89.67,3688500,85.79147
2010-06-23,93.14,93.25,90.86,92.21,4106600,88.2216
2010-06-22,95.85,96.03,93.01,93.33,3983400,89.29316
2010-06-21,99.59,99.96,94.95,95.55,4340900,91.41714
2010-06-18,97.38,99.49,96.21,97.57,4534500,93.34976
2010-06-17,98.15,98.23,95.78,97.19,3718200,92.98621
2010-06-16,97.48,99.11,96.80,97.62,5599200,93.39761
2010-06-15,95.82,98.41,95.82,98.20,4518000,93.95251
2010-06-14,95.03,96.70,93.91,95.34,5007500,91.21622
2010-06-11,92.48,93.74,91.78,93.64,3104400,89.58975
2010-06-10,90.96,93.35,90.70,93.26,4079600,89.22619
2010-06-09,90.43,92.73,88.44,88.84,5431500,84.99736
2010-06-08,86.64,89.00,85.73,88.89,4732900,85.0452
2010-06-07,88.56,89.68,85.82,86.03,6416300,82.30891
2010-06-04,87.26,90.64,87.03,87.57,7082400,83.7823
2010-06-03,90.13,90.60,86.61,89.60,10686100,85.72449
2010-06-02,86.12,89.10,84.50,89.04,6382900,85.18871
2010-06-01,87.90,88.85,85.24,85.42,6332700,81.72529
2010-05-28,92.32,92.56,89.26,89.54,6665000,85.66709
2010-05-27,90.40,91.97,90.05,91.84,6533900,87.8676
2010-05-26,89.07,90.50,87.40,87.81,4644000,84.01192
2010-05-25,84.79,88.24,83.55,88.04,4748900,84.23197
2010-05-24,89.74,89.74,87.34,87.35,4137400,83.57182
2010-05-21,86.07,90.55,85.16,89.58,6514400,85.70536
2010-05-20,91.25,91.50,87.39,87.97,8413200,84.165
2010-05-19,93.54,94.59,91.20,93.26,5046800,89.22619
2010-05-18,96.29,97.07,93.53,94.04,5643200,89.97245
2010-05-17,94.81,95.49,93.15,95.19,7078600,91.07271
2010-05-14,95.81,95.97,92.02,94.28,6058000,90.20206
2010-05-13,98.28,98.44,96.25,96.46,4586200,92.28777
2010-05-12,97.49,99.05,96.99,98.44,3633500,94.18214
2010-05-11,97.02,98.87,96.19,96.66,4105800,92.47913
2010-05-10,97.00,98.67,96.44,98.27,4365200,94.01949
2010-05-07,95.96,96.90,92.02,93.53,7296000,89.4845
2010-05-06,98.96,100.21,90.41,95.96,6581200,91.8094
2010-05-05,99.31,100.81,98.00,99.30,4577600,95.00494
2010-05-04,102.07,102.41,99.75,100.92,4989000,96.55486
2010-05-03,101.88,105.55,101.15,104.55,5995800,100.02785
2010-04-30,102.78,103.00,96.06,101.76,14487600,97.35854
2010-04-29,107.10,107.45,102.22,102.92,7898700,98.46835
2010-04-28,106.46,107.15,104.83,106.58,2877600,101.97005
2010-04-27,108.97,109.25,105.50,105.86,3838600,101.2812
2010-04-26,109.86,111.00,109.07,109.49,3466700,104.75418
2010-04-23,107.91,109.99,106.70,109.87,3774300,105.11775
2010-04-22,106.93,108.47,105.96,108.24,3203600,103.55825
2010-04-21,108.11,108.48,107.08,108.06,2999100,103.38603
2010-04-20,106.09,108.43,106.07,107.81,3356700,103.14684
2010-04-19,104.09,105.60,103.85,105.18,2895500,100.4871
2010-04-16,105.62,106.79,104.53,105.44,5417900,100.7355
2010-04-15,103.94,107.29,103.75,106.67,9769500,101.91061
2010-04-14,107.64,108.19,106.51,108.06,2112000,103.23859
2010-04-13,107.00,107.00,105.33,106.79,2077100,102.02526
2010-04-12,106.82,108.10,106.37,107.11,2723400,102.33099
2010-04-09,106.63,107.38,106.08,106.76,2944300,101.9966
2010-04-08,104.78,106.49,104.35,106.29,2835600,101.54757
2010-04-07,106.00,106.55,104.66,105.47,3953900,100.76416
2010-04-06,105.84,107.04,105.36,106.54,2227700,101.78642
2010-04-05,104.23,106.55,103.55,106.21,3475200,101.47114
2010-04-01,102.80,103.98,102.65,103.87,3331200,99.23555
2010-03-31,100.19,102.35,99.95,101.50,3847900,96.97129
2010-03-30,100.08,100.24,99.00,99.72,4022100,95.27071
2010-03-29,98.98,100.20,98.59,99.80,4797500,95.34715
2010-03-26,99.31,99.48,97.09,98.31,5131300,93.92362
2010-03-25,103.51,103.67,98.97,99.07,4599100,94.64971
2010-03-24,102.55,103.52,102.00,102.32,3191100,97.7547
2010-03-23,102.32,103.53,102.00,103.26,3932000,98.65276
2010-03-22,100.63,102.11,100.11,101.60,2894400,97.06683
2010-03-19,101.68,104.46,100.63,101.68,3774300,97.14326
2010-03-18,105.60,106.25,102.76,103.45,2951700,98.83428
2010-03-17,105.45,106.65,105.14,106.18,2668300,101.44248
2010-03-16,104.66,104.95,103.58,104.65,2948900,99.98074
2010-03-15,105.19,105.51,102.70,104.32,3029400,99.66547
2010-03-12,107.33,107.98,106.10,106.85,2691100,102.08258
2010-03-11,106.25,107.31,105.81,106.94,2458900,102.16857
2010-03-10,106.41,107.17,105.28,106.59,2501300,101.83418
2010-03-09,105.26,106.76,105.26,106.21,1729700,101.47114
2010-03-08,107.34,107.41,105.46,106.02,2327300,101.28961
2010-03-05,105.63,107.46,105.58,107.41,2537000,102.6176
2010-03-04,106.26,106.47,104.33,104.80,2678100,100.12405
2010-03-03,106.36,106.97,105.29,106.01,3108700,101.28007
2010-03-02,105.48,107.04,105.28,106.18,3197900,101.44248
2010-03-01,104.01,105.38,103.71,105.03,2629100,100.34379
2010-02-26,103.63,103.97,102.27,103.64,2375700,99.01581
2010-02-25,100.85,103.33,100.07,103.14,2875100,98.53812
2010-02-24,102.09,102.56,101.00,102.27,3820100,97.70693
2010-02-23,103.30,104.16,101.82,102.46,4844500,97.88846
2010-02-22,105.37,105.59,103.04,104.02,3323500,99.37885
2010-02-19,103.09,105.32,102.50,105.01,3283500,100.32468
2010-02-18,101.87,104.03,101.29,103.59,3296500,98.96803
2010-02-17,103.96,104.63,102.94,103.57,3049200,98.94893
2010-02-16,101.99,104.10,100.85,103.68,4317700,99.05402
2010-02-12,98.61,99.90,98.00,99.58,2828100,95.13696
2010-02-11,98.47,99.99,97.88,99.82,3911800,95.36625
2010-02-10,98.03,99.15,96.32,98.55,4030300,94.15292
2010-02-09,98.55,99.85,97.56,98.51,3843900,94.1147
2010-02-08,98.27,99.13,96.88,97.19,2683100,92.85359
2010-02-05,99.06,99.98,95.15,98.40,4142600,94.00961
2010-02-04,102.19,102.59,98.72,98.88,2742600,94.46819
2010-02-03,104.57,104.97,102.72,103.32,1696700,98.71008
2010-02-02,102.42,104.94,101.78,104.63,2222300,99.96163
2010-02-01,99.47,102.53,99.34,102.40,2497600,97.83114
2010-01-29,102.93,103.14,98.08,98.77,3104300,94.36309
2010-01-28,103.04,104.36,100.63,101.69,3319500,97.15282
2010-01-27,102.23,103.06,99.88,101.40,3265100,96.87576
2010-01-26,101.97,103.91,101.67,102.36,3363100,97.79292
2010-01-25,102.81,104.96,102.56,104.00,3817200,99.35975
2010-01-22,104.35,104.88,101.72,102.03,4450200,97.47764
2010-01-21,107.32,107.44,104.74,105.06,4033800,100.37245
2010-01-20,106.74,106.74,105.68,106.46,3187800,101.70998
2010-01-19,107.08,108.60,106.44,108.40,2948300,103.42012
2010-01-15,107.12,108.00,105.95,107.66,2443100,102.71412
2010-01-14,107.08,107.70,106.42,107.40,1896000,102.46606
2010-01-13,104.52,107.10,104.16,106.82,2481300,101.9127
2010-01-12,105.39,106.42,104.76,105.29,3003100,100.453
2010-01-11,107.45,108.23,105.87,106.91,2352600,101.99857
2010-01-08,106.11,106.80,104.89,106.59,4106000,101.69327
2010-01-07,108.32,108.32,106.18,107.15,2412200,102.22755
2010-01-06,106.78,108.92,106.17,108.80,2894500,103.80174
2010-01-05,105.98,107.16,105.24,107.12,2464500,102.19892
2010-01-04,104.94,106.46,104.53,105.87,2364900,101.00635
2009-12-31,104.16,104.92,103.10,103.17,1477400,98.43038
2009-12-30,103.88,104.49,103.34,104.22,1320200,99.43215
2009-12-29,105.52,105.73,104.27,104.52,1587000,99.71836
2009-12-28,105.45,106.46,104.41,105.13,1512400,100.30034
2009-12-24,104.75,105.46,104.53,104.89,477500,100.07137
2009-12-23,103.88,104.86,103.32,104.50,2006900,99.69929
2009-12-22,102.06,104.10,102.02,103.60,2326000,98.84063
2009-12-21,100.14,102.49,100.14,101.79,2368300,97.11378
2009-12-18,101.40,101.64,99.37,99.86,3607300,95.27245
2009-12-17,100.53,101.17,99.59,99.97,3457900,95.3774
2009-12-16,99.79,101.83,99.50,101.35,3603300,96.69399
2009-12-15,98.50,99.63,97.74,99.10,3417900,94.54736
2009-12-14,96.94,98.94,96.94,98.50,3974700,93.97492
2009-12-11,95.67,95.81,94.27,94.63,2939200,90.28271
2009-12-10,93.59,95.08,93.37,94.95,3430100,90.58801
2009-12-09,92.93,93.58,91.63,93.09,2924400,88.81345
2009-12-08,92.84,93.24,91.90,92.52,3480500,88.26964
2009-12-07,93.58,94.50,92.50,93.34,3742600,89.05197
2009-12-04,95.78,97.35,93.67,94.20,3514000,89.87246
2009-12-03,96.20,97.24,94.74,94.90,1991900,90.54031
2009-12-02,97.24,97.95,96.10,96.37,1957700,91.94278
2009-12-01,96.24,98.57,96.24,97.72,3625700,93.23076
2009-11-30,95.22,96.56,94.54,95.28,2579700,90.90285
2009-11-27,94.84,96.52,93.17,95.75,1974200,91.35126
2009-11-25,97.79,98.22,96.61,97.95,2946100,93.45019
2009-11-24,97.33,97.77,96.02,97.24,2436300,92.7728
2009-11-23,98.28,99.42,97.30,97.77,1939000,93.27846
2009-11-20,96.40,96.84,95.30,96.47,2498700,92.03819
2009-11-19,99.01,99.13,96.16,97.07,2635100,92.61062
2009-11-18,101.54,101.72,99.42,99.75,3332900,95.1675
2009-11-17,99.41,100.96,99.22,100.62,2111900,95.99754
2009-11-16,99.25,101.00,99.25,100.39,2742000,95.7781
2009-11-13,97.74,98.48,96.48,98.14,2903100,93.63146
2009-11-12,100.21,100.89,97.38,97.95,2439900,93.45019
2009-11-11,101.27,101.55,99.84,100.63,1960500,96.00707
2009-11-10,100.61,101.05,98.93,100.54,3143600,95.9212
2009-11-09,100.02,101.05,99.79,100.82,3520300,96.18834
2009-11-06,97.38,99.61,97.17,98.87,2652700,94.32793
2009-11-05,98.75,99.65,97.95,99.04,3121200,94.49012
2009-11-04,98.84,99.56,97.56,98.10,4302200,93.5933
2009-11-03,94.26,98.14,93.65,97.73,4143600,93.2403
2009-11-02,95.06,96.63,93.89,95.48,3777800,91.09367
2009-10-30,96.72,97.48,93.00,94.12,4739900,89.79614
2009-10-29,93.28,98.26,92.59,97.09,4685600,92.62969
2009-10-28,97.18,97.20,93.56,93.85,3761300,89.53854
2009-10-27,97.76,99.48,96.90,98.16,3074400,93.65054
2009-10-26,99.92,101.74,97.46,97.83,2931000,93.33571
2009-10-23,102.51,103.24,98.60,99.39,3876200,94.82404
2009-10-22,101.14,102.48,99.26,102.08,3669700,97.39046
2009-10-21,103.31,105.59,101.44,101.46,4443300,96.79894
2009-10-20,104.50,104.92,102.23,104.14,2810000,99.35582
